Country,Region,City,Location,URL,Info
Sweden,Helsingborg,Helsingborg, Vala Centrum,/se/retail/valacentrum/,"
Helsingborg, Vala Centrum
Vala Centrum
Marknadsvagen 9
260 36 Helsingborg
042-17 02 00
"
Sweden,Malmo,Malmo, Emporia,/se/retail/emporia/,"
Malmo, Emporia
Emporia
Hyllie Boulevard 19
215 32 Malmo
040-37 10 00
"
Sweden,Taby,Taby, Taby Centrum,/se/retail/tabycentrum/,"
Taby, Taby Centrum
Taby Centrum
Stora Marknadsvagen 15
183 34 Taby
08-446 93 00
"
Switzerland,Basel,Basel, Freie Strasse,/chfr/retail/freiestrasse/,"
Basel, Freie Strasse
Freie Strasse 47

4001 Basel
061 206 01 00
"
Switzerland,Geneva,Geneva, Rue de Rive,/chfr/retail/ruederive/,"
Geneva, Rue de Rive
Rue de Rive 4

1204 Geneva
022 318 03 00
"
Switzerland,Glattzentrum bei Wallisellen,Glattzentrum bei Wallisellen, Glattzentrum,/chfr/retail/glattzentrum/,"
Glattzentrum bei Wallisellen, Glattzentrum
Einkaufszentrum Glatt
Neue Winterthurerstrasse 99
8301 Glattzentrum bei Wallisellen
044 832 81 00
"
Switzerland,Zurich,Zurich, Bahnhofstrasse,/chfr/retail/bahnhofstrasse/,"
Zurich, Bahnhofstrasse
Bahnhofstrasse 77

8001 Zurich
044 213 18 00
"
South Korea,Seoul,Seoul, Garosugil,/kr/retail/garosugil/,"
Seoul, Garosugil
46 Apgujeong-ro 12-gil
Gangnam-gu
Seoul
02-2086-4600
"
Brazil,Barra da Tijuca,Barra da Tijuca, VillageMall,/br/retail/villagemall/,"
Barra da Tijuca, VillageMall
Avenida das Americas, 3.900

Barra da Tijuca, Rio de Janeiro 22640
(21) 3179-3700
"
Brazil,Sao Paulo,Sao Paulo, Morumbi,/br/retail/morumbi/,"
Sao Paulo, Morumbi
Av. Roque Petroni Junior, 1089
Vila Gertrudes
Sao Paulo, SP 04707-900
(11) 5180-5900
"
Mexico,Cuajimalpa de Morelos,Cuajimalpa de Morelos, Via Santa Fe,/mx/retail/viasantafe/,"
Cuajimalpa de Morelos, Via Santa Fe
Avenida Vasco de Quiroga 3800
Lomas de Santa Fe, Antigua Mina de Totoloapa,
05109 - Cuajimalpa de Morelos (D.F., Mexico)
01 55 1037 6400
"
United Arab Emirates,Abu Dhabi,Abu Dhabi, Yas Mall,/ae/retail/yasmall/,"
Abu Dhabi, Yas Mall
Yas Mall
Yas Island
Abu Dhabi
800 04441824
"
United Arab Emirates,Dubai,Dubai, Dubai Mall,/ae/retail/dubaimall/,"
Dubai, Dubai Mall
The Dubai Mall
Downtown
Dubai
800 04449012
"
United Arab Emirates,Dubai,Dubai, Mall of the Emirates,/ae/retail/malloftheemirates/,"
Dubai, Mall of the Emirates
Mall of the Emirates
Al Barsha 1
Dubai
800 04441819
"
United Kingdom,Aberdeen,Aberdeen, Union Square,/uk/retail/unionsquare/,"
Aberdeen, Union Square
27/28 Ground Level Mall, Union Square
Aberdeen, AB11 5PN
01224 287 900
"
United Kingdom,Basingstoke,Basingstoke, Festival Place,/uk/retail/festivalplace/,"
Basingstoke, Festival Place
Upper Level, Queen Anne's Walk
Basingstoke, RG21 7BE
0125669 6000
"
United Kingdom,Bath,Bath, SouthGate,/uk/retail/southgate/,"
Bath, SouthGate
SU39, Southgate Place
Bath, BA1 1AP
01225487 000
"
United Kingdom,Belfast,Belfast, Victoria Square,/uk/retail/victoriasquare/,"
Belfast, Victoria Square
Upper Ground Floor
Belfast, BT1 4QG
0289016 1900
"
United Kingdom,Birmingham,Birmingham, Birmingham,/uk/retail/birmingham/,"
Birmingham, Birmingham
128 New Street
Birmingham, B2 4DB
0121 224 2100
"
United Kingdom,Brighton,Brighton, Churchill Square,/uk/retail/churchillsquare/,"
Brighton, Churchill Square
Upper Mall, Churchill Square
Brighton, BN1 2TE
0127374 0500
"
United Kingdom,Bristol,Bristol, Cabot Circus,/uk/retail/cabotcircus/,"
Bristol, Cabot Circus
11 Philadelphia Street, Quakers Friars
Bristol, BS1 3BZ
0117900 3450
"
United Kingdom,Bristol,Bristol, Cribbs Causeway,/uk/retail/cribbscauseway/,"
Bristol, Cribbs Causeway
Upper Mall
Bristol, BS34 5DG
0117959 7600
"
United Kingdom,Bromley,Bromley, Bromley,/uk/retail/bromley/,"
Bromley, Bromley
The Glades Bromley Shopping Centre
Bromley, BR1 1DN
0208225 5500
"
United Kingdom,Cambridge,Cambridge, Grand Arcade,/uk/retail/grandarcade/,"
Cambridge, Grand Arcade
Grand Arcade Shopping Centre
Cambridge, CB2 3AX
0122325 3600
"
United Kingdom,Cardiff,Cardiff, St David's 2,/uk/retail/stdavids2/,"
Cardiff, St David's 2
63-66 Grand Arcade
Cardiff, CF10 2EL
0292055 6800
"
United Kingdom,Edinburgh,Edinburgh, Princes Street,/uk/retail/princesstreet/,"
Edinburgh, Princes Street
10 Princes Street
Edinburgh, EH2 2AN
0131 242 8200
"
United Kingdom,Exeter,Exeter, Princesshay,/uk/retail/princesshay/,"
Exeter, Princesshay
24 Princesshay
Exeter, EX1 1GE
01392 316600
"
United Kingdom,Gateshead,Gateshead, Metrocentre,/uk/retail/metrocentre/,"
Gateshead, Metrocentre
Metrocentre
Gateshead, NE11 9YG
0191 402 2500
"
United Kingdom,Glasgow,Glasgow, Braehead,/uk/retail/braehead/,"
Glasgow, Braehead
Braehead Shopping Centre
Glasgow, G51 4BP
0141885 4200
"
United Kingdom,Glasgow,Glasgow, Buchanan Street,/uk/retail/buchananstreet/,"
Glasgow, Buchanan Street
147 Buchanan Street
Glasgow, G1 2JX
0141 300 4700
"
United Kingdom,Grays,Grays, Lakeside,/uk/retail/lakeside/,"
Grays, Lakeside
West Thurrock Way
Grays, RM20 2ZP
0170871 7500
"
United Kingdom,Greenhithe,Greenhithe, Bluewater,/uk/retail/bluewater/,"
Greenhithe, Bluewater
Upper Mall
Greenhithe, DA9 9ST
01322 640 100
"
United Kingdom,Kingston upon Thames,Kingston upon Thames, Bentall Centre,/uk/retail/bentallcentre/,"
Kingston upon Thames, Bentall Centre
The Bentall Centre
Kingston upon Thames, KT1 1TP
020 8233 3400
"
United Kingdom,Leeds,Leeds, Trinity Leeds,/uk/retail/trinityleeds/,"
Leeds, Trinity Leeds
Albion Street, 209 Trinity Leeds
Leeds, LS1 5AR
0113 251 1000
"
United Kingdom,Leicester,Leicester, Highcross,/uk/retail/highcross/,"
Leicester, Highcross
Upper Mall, Highcross
Leicester, LE1 4FT
0116201 1900
"
United Kingdom,Liverpool,Liverpool, Liverpool,/uk/retail/liverpool/,"
Liverpool, Liverpool
Liverpool One
Liverpool, L1 8BU
0151 472 7200
"
United Kingdom,London,London, Brent Cross,/uk/retail/brentcross/,"
London, Brent Cross
Upper West Mall
London, NW4 3FP
020 3126 9200
"
United Kingdom,London,London, Covent Garden,/uk/retail/coventgarden/,"
London, Covent Garden
No. 1-7 The Piazza
London, WC2E 8HB
0207447 1400
"
United Kingdom,London,London, Regent Street,/uk/retail/regentstreet/,"
London, Regent Street
235 Regent Street
London, W1B 2EL
020 7153 9000
"
United Kingdom,London,London, Stratford City,/uk/retail/stratfordcity/,"
London, Stratford City
The Arcade, Westfield Stratford City
London, E20 1EQ
0208277 2200
"
United Kingdom,London,London, White City,/uk/retail/whitecity/,"
London, White City
Westfield London
London, W12 7GF
0208433 4600
"
United Kingdom,Manchester,Manchester, Manchester Arndale,/uk/retail/manchesterarndale/,"
Manchester, Manchester Arndale
New Cannon Street Mall
Manchester, M4 3AJ
0161 455 1900
"
United Kingdom,Manchester,Manchester, Trafford Centre,/uk/retail/traffordcentre/,"
Manchester, Trafford Centre
146 Peel Avenue
Manchester, M17 8BL
0161240 1000
"
United Kingdom,Milton Keynes,Milton Keynes, Milton Keynes,/uk/retail/miltonkeynes/,"
Milton Keynes, Milton Keynes
26 Midsummer Place
Milton Keynes, MK9 3GB
019 0885 6650
"
United Kingdom,Newcastle upon Tyne,Newcastle upon Tyne, Eldon Square,/uk/retail/eldonsquare/,"
Newcastle upon Tyne, Eldon Square
St Andrew's Way
Newcastle upon Tyne, NE1 7JB
0191 270 6100
"
United Kingdom,Norwich,Norwich, Chapelfield,/uk/retail/chapelfield/,"
Norwich, Chapelfield
Merchants Hall
Norwich, NR2 1SU
0160321 6600
"
United Kingdom,Plymouth,Plymouth, Drake Circus,/uk/retail/drakecircus/,"
Plymouth, Drake Circus
1 Charles Street
Plymouth, PL1 1EA
017 5263 3000
"
United Kingdom,Reading,Reading, The Oracle,/uk/retail/theoracle/,"
Reading, The Oracle
Upper Level, The Oracle Shopping Centre
Reading, RG1 2AG
0118925 4500
"
United Kingdom,Sheffield,Sheffield, Meadowhall,/uk/retail/meadowhall/,"
Sheffield, Meadowhall
Upper High Street
Sheffield, S9 1EN
0114 212 1000
"
United Kingdom,Solihull,Solihull, Touchwood Centre,/uk/retail/touchwoodcentre/,"
Solihull, Touchwood Centre
The Touchwood Centre
Solihull, B91 3GJ
0121 224 1300
"
United Kingdom,Southampton,Southampton, Southampton,/uk/retail/southampton/,"
Southampton, Southampton
Upper Shopping
Southampton, SO15 1QE
023 8030 3100
"
United Kingdom,Watford,Watford, Watford,/uk/retail/watford/,"
Watford, Watford
Intu Watford Shopping Centre
Watford, WD17 2TN
0192342 1700
"
Austria,Vienna,Vienna, Karntner Strasse,/at/retail/kaerntnerstrasse/,"
Vienna, Karntner Strasse
Karntner Strasse 11

1010 Vienna
0800 909103
"
Japan,Chuo-ku ,Chuo-ku ,Ginza,/jp/retail/ginza/,"
Chuo-ku Ginza
3-5-12 Ginza
Sayegusa Building
Chuo-ku, Tokyo
104-0061
03-5159-8200
"
Japan,Fukuoka-shi ,Fukuoka-shi ,Fukuoka Tenjin,/jp/retail/fukuokatenjin/,"
Fukuoka-shi Fukuoka Tenjin
2-3-24 Tenjin, Chuo-ku
Tenjin Luce
Fukuoka-shi, Fukuoka
810-0001
092-736-6800
"
Japan,Nagoya-shi ,Nagoya-shi ,Nagoya Sakae,/jp/retail/nagoyasakae/,"
Nagoya-shi Nagoya Sakae
3-17-15 Sakae, Naka-ku
FX Building
Nagoya-shi, Aichi
460-0008
052-238-2400
"
Japan,Osaka-shi ,Osaka-shi ,Shinsaibashi,/jp/retail/shinsaibashi/,"
Osaka-shi Shinsaibashi
1-5-5 Shinsaibashi, Chuo-ku
UrbanBLD Shinsaibashi
Osaka-shi, Osaka
542-0086
06-4963-4500
"
Japan,Sendai-shi ,Sendai-shi ,Sendai Ichibancho,/jp/retail/sendaiichibancho/,"
Sendai-shi Sendai Ichibancho
3-10-24 Ichibancho, Aoba-ku
Sendai-shi, Miyagi
980-0081
022-722-3001
"
Japan,Shibuya-ku ,Shibuya-ku ,Omotesando,/jp/retail/omotesando/,"
Shibuya-ku Omotesando
4-2-13 Jingumae
Shibuya-ku, Tokyo
150-0001
03-6757-4400
"
Japan,Shibuya-ku ,Shibuya-ku ,Shibuya (Temporarily Closed),/jp/retail/shibuya/,"
Shibuya-ku Shibuya (Temporarily Closed)
1-20-9 Jinnan
Koendori Building
Shibuya-ku, Tokyo
150-0041
03-6415-3300
"
Taiwan,Taipei 101,Taipei 101,"Taipei 101, Taipei 101 L1",/tw/retail/taipei101/,"
Taipei 101
Taipei 101, Taipei 101 L1
Taipei
02 8726 3500
"
Macao,Macao,Macao, Galaxy Macau,/mo-en/retail/galaxymacau/,"
Macao, Galaxy Macau
Galaxy Macau The Promenade

Cotai, Macao 
87919000
"
